movie_id,title,genres,release_year,imdb_id,tmdb_id,wikidata_id,wikidata_label,wikidata_description,release_date,countries,languages,directors,screenwriters,cast_members,series,wikidata_genres
131,Frankie Starlight (1995),Drama|Romance,1995,tt0113107,73067,,,,,,,,,,,
132,Jade (1995),Thriller,1995,tt0113451,11863,,,,,,,,,,,
135,Down Periscope (1996),Comedy,1996,tt0116130,9101,,,,,,,,,,,
137,Man of the Year (1995),Documentary,1995,tt0113756,5757,,,,,,,,,,,
138,"Neon Bible, The (1995)",Drama,1995,tt0113952,39428,,,,,,,,,,,
140,Up Close and Personal (1996),Drama|Romance,1996,tt0118055,9302,,,,,,,,,,,
141,"Birdcage, The (1996)",Comedy,1996,tt0115685,11000,,,,,,,,,,,
142,Shadows (Cienie) (1988),Drama,1988,tt0094878,525153,,,,,,,,,,,
144,"Brothers McMullen, The (1995)",Comedy,1995,tt0112585,16388,,,,,,,,,,,
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,1995,tt0112442,9737,,,,,,,,,,,
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,1995,tt0112342,30765,,,,,,,,,,,
147,"Basketball Diaries, The (1995)",Drama,1995,tt0112461,10474,,,,,,,,,,,
149,Amateur (1994),Crime|Drama|Thriller,1994,tt0109093,30157,,,,,,,,,,,
150,Apollo 13 (1995),Adventure|Drama|IMAX,1995,tt0112384,568,,,,,,,,,,,
151,Rob Roy (1995),Action|Drama|Romance|War,1995,tt0114287,11780,,,,,,,,,,,
152,"Addiction, The (1995)",Drama|Horror,1995,tt0112288,34996,,,,,,,,,,,
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,1995,tt0112462,414,,,,,,,,,,,
154,Beauty of the Day (Belle de jour) (1967),Drama,1967,tt0061395,649,,,,,,,,,,,
155,Beyond Rangoon (1995),Adventure|Drama|War,1995,tt0112495,1873,,,,,,,,,,,
156,Blue in the Face (1995),Comedy|Drama,1995,tt0112541,5894,,,,,,,,,,,
157,Canadian Bacon (1995),Comedy|War,1995,tt0109370,1775,,,,,,,,,,,
158,Casper (1995),Adventure|Children,1995,tt0112642,8839,,,,,,,,,,,
159,Clockers (1995),Crime|Drama|Mystery,1995,tt0112688,20649,,,,,,,,,,,
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,1995,tt0112715,10329,,,,,,,,,,,
161,Crimson Tide (1995),Drama|Thriller|War,1995,tt0112740,8963,,,,,,,,,,,
162,Crumb (1994),Documentary,1994,tt0109508,26564,,,,,,,,,,,
163,Desperado (1995),Action|Romance|Western,1995,tt0112851,8068,,,,,,,,,,,
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,1995,tt0112857,8512,,,,,,,,,,,
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1995,tt0112864,1572,,,,,,,,,,,
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,1995,tt0112887,13552,,,,,,,,,,,
168,First Knight (1995),Action|Drama|Romance,1995,tt0113071,6520,,,,,,,,,,,
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,1995,tt0113114,9073,,,,,,,,,,,
170,Hackers (1995),Action|Adventure|Crime|Thriller,1995,tt0113243,10428,,,,,,,,,,,
171,Jeffrey (1995),Comedy|Drama,1995,tt0113464,17447,,,,,,,,,,,
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1995,tt0113481,9886,,,,,,,,,,,
173,Judge Dredd (1995),Action|Crime|Sci-Fi,1995,tt0113492,9482,,,,,,,,,,,
174,Jury Duty (1995),Comedy,1995,tt0113500,19326,,,,,,,,,,,
175,Kids (1995),Drama,1995,tt0113540,9344,,,,,,,,,,,
176,Living in Oblivion (1995),Comedy,1995,tt0113677,9071,,,,,,,,,,,
177,Lord of Illusions (1995),Horror,1995,tt0113690,8973,,,,,,,,,,,
178,Love & Human Remains (1993),Comedy|Drama,1993,tt0107447,15730,,,,,,,,,,,
179,Mad Love (1995),Drama|Romance,1995,tt0113729,47608,,,,,,,,,,,
180,Mallrats (1995),Comedy|Romance,1995,tt0113749,2293,,,,,,,,,,,
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,1995,tt0113820,9070,,,,,,,,,,,
182,Moonlight and Valentino (1995),Drama|Romance,1995,tt0113851,68274,,,,,,,,,,,
183,Mute Witness (1994),Comedy|Horror|Thriller,1994,tt0110604,48787,,,,,,,,,,,
184,Nadja (1994),Drama,1994,tt0110620,34574,,,,,,,,,,,
185,"Net, The (1995)",Action|Crime|Thriller,1995,tt0113957,1642,,,,,,,,,,,
186,Nine Months (1995),Comedy|Romance,1995,tt0113986,11472,,,,,,,,,,,
187,Party Girl (1995),Comedy,1995,tt0114095,36196,,,,,,,,,,,
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,1995,tt0114194,11980,,,,,,,,,,,
189,Reckless (1995),Comedy|Fantasy,1995,tt0114241,58372,,,,,,,,,,,
190,Safe (1995),Thriller,1995,tt0114323,32646,,,,,,,,,,,
191,"Scarlet Letter, The (1995)",Drama|Romance,1995,tt0114345,10533,,,,,,,,,,,
193,Showgirls (1995),Drama,1995,tt0114436,10802,,,,,,,,,,,
194,Smoke (1995),Comedy|Drama,1995,tt0114478,10149,,,,,,,,,,,
195,Something to Talk About (1995),Comedy|Drama|Romance,1995,tt0114496,18402,,,,,,,,,,,
196,Species (1995),Horror|Sci-Fi,1995,tt0114508,9348,,,,,,,,,,,
197,"Stars Fell on Henrietta, The (1995)",Drama,1995,tt0114534,139408,,,,,,,,,,,
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995,tt0114558,281,,,,,,,,,,,
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,1964,tt0058450,5967,,,,,,,,,,,
200,"Tie That Binds, The (1995)",Thriller,1995,tt0114666,79593,,,,,,,,,,,
202,Total Eclipse (1995),Drama|Romance,1995,tt0114702,36834,,,,,,,,,,,
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995,tt0114682,9090,,,,,,,,,,,
204,Under Siege 2: Dark Territory (1995),Action,1995,tt0114781,3512,,,,,,,,,,,
205,Unstrung Heroes (1995),Comedy|Drama,1995,tt0114798,52856,,,,,,,,,,,
206,Unzipped (1995),Documentary,1995,tt0114805,77350,,,,,,,,,,,
207,"Walk in the Clouds, A (1995)",Drama|Romance,1995,tt0114887,9560,,,,,,,,,,,
208,Waterworld (1995),Action|Adventure|Sci-Fi,1995,tt0114898,9804,,,,,,,,,,,
209,White Man's Burden (1995),Drama,1995,tt0114928,31611,,,,,,,,,,,
210,Wild Bill (1995),Western,1995,tt0114938,65796,,,,,,,,,,,
211,"Browning Version, The (1994)",Drama,1994,tt0109340,49805,,,,,,,,,,,
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,1995,tt0112602,26258,,,,,,,,,,,
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994,tt0111579,50797,,,,,,,,,,,
214,Before the Rain (Pred dozhdot) (1994),Drama|War,1994,tt0110882,19155,,,,,,,,,,,
215,Before Sunrise (1995),Drama|Romance,1995,tt0112471,76,,,,,,,,,,,
216,Billy Madison (1995),Comedy,1995,tt0112508,11017,,,,,,,,,,,
217,"Babysitter, The (1995)",Drama|Thriller,1995,tt0112438,37141,,,,,,,,,,,
218,Boys on the Side (1995),Comedy|Drama,1995,tt0112571,9382,,,,,,,,,,,
219,"Cure, The (1995)",Drama,1995,tt0112757,6715,,,,,,,,,,,
220,Castle Freak (1995),Horror,1995,tt0112643,18256,,,,,,,,,,,
222,Circle of Friends (1995),Drama|Romance,1995,tt0112679,22625,,,,,,,,,,,
223,Clerks (1994),Comedy,1994,tt0109445,2292,,,,,,,,,,,
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995,tt0112883,1909,,,,,,,,,,,
225,Disclosure (1994),Drama|Thriller,1994,tt0109635,8984,,,,,,,,,,,
227,Drop Zone (1994),Action|Thriller,1994,tt0109676,4954,,,,,,,,,,,
228,Destiny Turns on the Radio (1995),Comedy,1995,tt0112854,62488,,,,,,,,,,,
229,Death and the Maiden (1994),Drama|Thriller,1994,tt0109579,10531,,,,,,,,,,,
230,Dolores Claiborne (1995),Drama|Thriller,1995,tt0109642,11929,,,,,,,,,,,
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994,tt0109686,8467,,,,,,,,,,,
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994,tt0111797,10451,,,,,,,,,,,
233,Exotica (1994),Drama,1994,tt0109759,20156,,,,,,,,,,,
234,Exit to Eden (1994),Comedy,1994,tt0109758,18395,,,,,,,,,,,
235,Ed Wood (1994),Comedy|Drama,1994,tt0109707,522,,,,,,,,,,,
236,French Kiss (1995),Action|Comedy|Romance,1995,tt0113117,397,,,,,,,,,,,
237,Forget Paris (1995),Comedy|Romance,1995,tt0113097,10525,,,,,,,,,,,
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,1995,tt0113028,27985,,,,,,,,,,,
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,1995,tt0113198,15789,,,,,,,,,,,
240,Hideaway (1995),Thriller,1995,tt0113303,27303,,,,,,,,,,,
241,Fluke (1995),Children|Drama,1995,tt0113089,21183,,,,,,,,,,,
242,Farinelli: il castrato (1994),Drama|Musical,1994,tt0109771,10954,,,,,,,,,,,
243,Gordy (1995),Children|Comedy|Fantasy,1995,tt0113199,47867,,,,,,,,,,,
244,Gumby: The Movie (1995),Animation|Children,1995,tt0113234,43475,,,,,,,,,,,
245,The Glass Shield (1994),Crime|Drama,1994,tt0109906,72031,,,,,,,,,,,
246,Hoop Dreams (1994),Documentary,1994,tt0110057,14275,,,,,,,,,,,
247,Heavenly Creatures (1994),Crime|Drama,1994,tt0110005,1024,,,,,,,,,,,
248,Houseguest (1994),Comedy,1994,tt0110066,17207,,,,,,,,,,,
249,Immortal Beloved (1994),Drama|Romance,1994,tt0110116,13701,,,,,,,,,,,
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,1995,tt0110006,14819,,,,,,,,,,,
251,"Hunted, The (1995)",Action,1995,tt0113360,32631,,,,,,,,,,,
252,I.Q. (1994),Comedy|Romance,1994,tt0110099,11777,,,,,,,,,,,
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994,tt0110148,628,,,,,,,,,,,
254,Jefferson in Paris (1995),Drama,1995,tt0113463,87729,,,,,,,,,,,
255,"Jerky Boys, The (1995)",Comedy,1995,tt0110189,18713,,,,,,,,,,,
256,Junior (1994),Comedy|Sci-Fi,1994,tt0110216,6280,,,,,,,,,,,
257,Just Cause (1995),Mystery|Thriller,1995,tt0113501,9061,,,,,,,,,,,
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,1995,tt0113538,37108,,,,,,,,,,,
259,Kiss of Death (1995),Crime|Drama|Thriller,1995,tt0113552,6071,,,,,,,,,,,
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977,tt0076759,11,,,,,,,,,,,
261,Little Women (1994),Drama,1994,tt0110367,9587,,,,,,,,,,,
262,"Little Princess, A (1995)",Children|Drama,1995,tt0113670,19101,,,,,,,,,,,
264,"Enfer, L' (1994)",Drama,1994,tt0109731,17961,,,,,,,,,,,
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992,tt0103994,18183,,,,,,,,,,,
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994,tt0110322,4476,,,,,,,,,,,
267,Major Payne (1995),Comedy,1995,tt0110443,11008,,,,,,,,,,,
268,Little Odessa (1994),Crime|Drama,1994,tt0110365,47504,,,,,,,,,,,
269,My Crazy Life (Mi vida loca) (1993),Drama,1993,tt0107566,32325,,,,,,,,,,,
270,Love Affair (1994),Drama|Romance,1994,tt0110391,43742,,,,,,,,,,,
271,Losing Isaiah (1995),Drama,1995,tt0113691,28313,,,,,,,,,,,
272,"Madness of King George, The (1994)",Comedy|Drama,1994,tt0110428,11318,,,,,,,,,,,
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994,tt0109836,3036,,,,,,,,,,,
274,Man of the House (1995),Comedy,1995,tt0113755,40490,,,,,,,,,,,
275,Mixed Nuts (1994),Comedy,1994,tt0110538,24070,,,,,,,,,,,
276,Milk Money (1994),Comedy|Romance,1994,tt0110516,8986,,,,,,,,,,,
277,Miracle on 34th Street (1994),Drama,1994,tt0110527,10510,,,,,,,,,,,
278,Miami Rhapsody (1995),Comedy,1995,tt0113808,17402,,,,,,,,,,,
279,My Family (1995),Drama,1995,tt0113896,38722,,,,,,,,,,,
280,Murder in the First (1995),Drama|Thriller,1995,tt0113870,8438,,,,,,,,,,,
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994,tt0110684,11593,,,,,,,,,,,
282,Nell (1994),Drama,1994,tt0110638,1945,,,,,,,,,,,
283,New Jersey Drive (1995),Crime|Drama,1995,tt0113967,39310,,,,,,,,,,,
287,Nina Takes a Lover (1994),Comedy|Romance,1994,tt0110671,131957,,,,,,,,,,,
288,Natural Born Killers (1994),Action|Crime|Thriller,1994,tt0110632,241,,,,,,,,,,,
289,Only You (1994),Comedy|Romance,1994,tt0110737,9058,,,,,,,,,,,
290,Once Were Warriors (1994),Crime|Drama,1994,tt0110729,527,,,,,,,,,,,
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995,tt0114069,6950,,,,,,,,,,,
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994,tt0110413,101,,,,,,,,,,,
294,"Perez Family, The (1995)",Comedy|Romance,1995,tt0114113,63020,,,,,,,,,,,
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995,tt0114210,2307,,,,,,,,,,,
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994,tt0110912,680,,,,,,,,,,,
297,Panther (1995),Drama,1995,tt0114084,41478,,,,,,,,,,,
298,Pushing Hands (Tui shou) (1992),Drama,1992,tt0105652,25296,,,,,,,,,,,
299,Priest (1994),Drama,1994,tt0110889,40156,,,,,,,,,,,
300,Quiz Show (1994),Drama,1994,tt0110932,11450,,,,,,,,,,,
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994,tt0114129,30304,,,,,,,,,,,
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994,tt0110963,10452,,,,,,,,,,,
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995,tt0114214,12106,,,,,,,,,,,
304,Roommates (1995),Comedy|Drama,1995,tt0114296,161495,,,,,,,,,,,
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994,tt0110907,3586,,,,,,,,,,,
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994,tt0111495,110,,,,,,,,,,,
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993,tt0108394,108,,,,,,,,,,,
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994,tt0111507,109,,,,,,,,,,,
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,1994,tt0110769,159185,,,,,,,,,,,
310,Rent-a-Kid (1995),Comedy,1995,tt0114268,36357,,,,,,,,,,,
311,Relative Fear (1994),Horror|Thriller,1994,tt0110965,92769,,,,,,,,,,,
312,Stuart Saves His Family (1995),Comedy,1995,tt0114571,28033,,,,,,,,,,,
313,"Swan Princess, The (1994)",Animation|Children,1994,tt0111333,22586,,,,,,,,,,,
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994,tt0111112,14334,,,,,,,,,,,
315,"Specialist, The (1994)",Action|Drama|Thriller,1994,tt0111255,2636,,,,,,,,,,,
316,Stargate (1994),Action|Adventure|Sci-Fi,1994,tt0111282,2164,,,,,,,,,,,
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1994,tt0111070,11395,,,,,,,,,,,
318,"Shawshank Redemption, The (1994)",Crime|Drama,1994,tt0111161,278,,,,,,,,,,,
319,Shallow Grave (1994),Comedy|Drama|Thriller,1994,tt0111149,9905,,,,,,,,,,,
320,Suture (1993),Film-Noir|Thriller,1993,tt0108260,87078,,,,,,,,,,,
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993,tt0106966,12527,,,,,,,,,,,
322,Swimming with Sharks (1995),Comedy|Drama,1995,tt0114594,20306,,,,,,,,,,,
324,"Sum of Us, The (1994)",Comedy|Drama,1994,tt0111309,36614,,,,,,,,,,,
325,National Lampoon's Senior Trip (1995),Comedy,1995,tt0113936,27993,,,,,,,,,,,
326,To Live (Huozhe) (1994),Drama,1994,tt0110081,31439,,,,,,,,,,,
327,Tank Girl (1995),Action|Comedy|Sci-Fi,1995,tt0114614,9067,,,,,,,,,,,
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,1995,tt0114608,9059,,,,,,,,,,,
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994,tt0111280,193,,,,,,,,,,,
330,Tales from the Hood (1995),Action|Crime|Horror,1995,tt0114609,25066,,,,,,,,,,,
331,Tom & Viv (1994),Drama,1994,tt0111454,46797,,,,,,,,,,,
332,Village of the Damned (1995),Horror|Sci-Fi,1995,tt0114852,12122,,,,,,,,,,,
333,Tommy Boy (1995),Comedy,1995,tt0114694,11381,,,,,,,,,,,
334,Vanya on 42nd Street (1994),Drama,1994,tt0111590,32636,,,,,,,,,,,
335,Underneath (1995),Mystery|Thriller,1995,tt0114788,36141,,,,,,,,,,,
337,What's Eating Gilbert Grape (1993),Drama,1993,tt0108550,1587,,,,,,,,,,,
338,Virtuosity (1995),Action|Sci-Fi|Thriller,1995,tt0114857,9271,,,,,,,,,,,
339,While You Were Sleeping (1995),Comedy|Romance,1995,tt0114924,2064,,,,,,,,,,,
340,"War, The (1994)",Adventure|Drama|War,1994,tt0111667,19855,,,,,,,,,,,
341,Double Happiness (1994),Drama,1994,tt0109655,60855,,,,,,,,,,,
342,Muriel's Wedding (1994),Comedy,1994,tt0110598,236,,,,,,,,,,,
343,"Baby-Sitters Club, The (1995)",Children,1995,tt0112435,48287,,,,,,,,,,,
344,Ace Ventura: Pet Detective (1994),Comedy,1994,tt0109040,3049,,,,,,,,,,,
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994,tt0109045,2759,,,,,,,,,,,
346,Backbeat (1993),Drama|Musical,1993,tt0106339,12635,,,,,,,,,,,
347,Bitter Moon (1992),Drama|Film-Noir|Romance,1992,tt0104779,10497,,,,,,,,,,,
348,Bullets Over Broadway (1994),Comedy,1994,tt0109348,11382,,,,,,,,,,,
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994,tt0109444,9331,,,,,,,,,,,
350,"Client, The (1994)",Drama|Mystery|Thriller,1994,tt0109446,10731,,,,,,,,,,,
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994,tt0109484,10464,,,,,,,,,,,
352,Crooklyn (1994),Comedy|Drama,1994,tt0109504,34152,,,,,,,,,,,
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994,tt0109506,9495,,,,,,,,,,,
354,Cobb (1994),Drama,1994,tt0109450,29973,,,,,,,,,,,
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994,tt0109813,888,,,,,,,,,,,
356,Forrest Gump (1994),Comedy|Drama|Romance|War,1994,tt0109830,13,,,,,,,,,,,
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994,tt0109831,712,,,,,,,,,,,
358,Higher Learning (1995),Drama,1995,tt0113305,16295,,,,,,,,,,,
360,I Love Trouble (1994),Action|Comedy,1994,tt0110093,10879,,,,,,,,,,,
361,It Could Happen to You (1994),Comedy|Drama|Romance,1994,tt0110167,10660,,,,,,,,,,,
362,"Jungle Book, The (1994)",Adventure|Children|Romance,1994,tt0110213,10714,,,,,,,,,,,
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,1993,tt0107472,41647,,,,,,,,,,,
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994,tt0110357,8587,,,,,,,,,,,
365,Little Buddha (1993),Drama,1993,tt0107426,1689,,,,,,,,,,,
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994,tt0111686,11596,,,,,,,,,,,
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994,tt0110475,854,,,,,,,,,,,
